macId,testRunId,result,testExecutionId,failureReason,startTime,endTime,testCaseId,ftplink
00:1B:44:11:3A:B7,26,PASSED,1,PASSED,1671023368880,1671023441050,TC_028_LIVE_LTE_SS_STAB_TurnOFF_WIFI_YT
00:1B:44:11:3A:B7,26,PASSED,1,PASSED,1671023368880,1671023441050,TC_028_LIVE_LTE_SS_STAB_TurnOFF_WIFI_YT,Logs File Not Created. Check robot_results directory
00:1B:44:11:3A:B7,26,PASSED,1,PASSED,1671023553280,1671023575000,TC_028_LIVE_LTE_SS_STAB_TurnOFF_WIFI_YT
00:1B:44:11:3A:B7,26,PASSED,1,PASSED,1671023553280,1671023575000,TC_028_LIVE_LTE_SS_STAB_TurnOFF_WIFI_YT,Logs File Not Created. Check robot_results directory
00:1B:44:11:3A:B7,26,PASSED,1,PASSED,1671023886110,1671023889660,TC_028_LIVE_LTE_SS_STAB_TurnOFF_WIFI_YT
00:1B:44:11:3A:B7,26,PASSED,1,PASSED,1671023886110,1671023889660,TC_028_LIVE_LTE_SS_STAB_TurnOFF_WIFI_YT,Logs File Not Created. Check robot_results directory
00:1B:44:11:3A:B7,26,PASSED,1,PASSED,1671024005660,1671024007680,TC_028_LIVE_LTE_SS_STAB_TurnOFF_WIFI_YT
00:1B:44:11:3A:B7,26,PASSED,1,PASSED,1671024005660,1671024007680,TC_028_LIVE_LTE_SS_STAB_TurnOFF_WIFI_YT,Logs File Not Created. Check robot_results directory
00:1B:44:11:3A:B7,26,PASSED,1,PASSED,1671024136910,1671024131830,TC_028_LIVE_LTE_SS_STAB_TurnOFF_WIFI_YT
00:1B:44:11:3A:B7,26,PASSED,1,PASSED,1671024136910,1671024131830,TC_028_LIVE_LTE_SS_STAB_TurnOFF_WIFI_YT,Logs File Not Created. Check robot_results directory
00:1B:44:11:3A:B7,26,PASSED,1,PASSED,1671024198860,1671024202230,TC_028_LIVE_LTE_SS_STAB_TurnOFF_WIFI_YT
00:1B:44:11:3A:B7,26,PASSED,1,PASSED,1671024198860,1671024202230,TC_028_LIVE_LTE_SS_STAB_TurnOFF_WIFI_YT,Logs File Not Created. Check robot_results directory
00:1B:44:11:3A:B7,26,PASSED,1,PASSED,1671024274020,1671024275700,TC_028_LIVE_LTE_SS_STAB_TurnOFF_WIFI_YT
